ID,ID_MEDIA,ID_CATEGORY,ID_TRANSPORTER,ID_MATERIALS,ID_COMPANY,COUNTRY,NAME,PRICE,DESCRIPTION,QUANTITY,STOCK,WEIGHT,WIDTH,LENGHT,STATUS,HEIGHT
904,11,51,82,65,1,Indonesia,Red-knobbed coot,36381970,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,45999,98598,63972,598,93617,VERIFYING,269
905,79,49,55,41,1,Armenia,"Armadillo, seven-banded",78797068,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,63258,87509,59168,418,90556,REPORTING,703
906,80,9,6,71,66,Czech Republic,"Coatimundi, white-nosed",72601064,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,11728,43798,29608,301,1396,ACTIVE,463
907,2,75,100,32,53,Ukraine,Long-tailed jaeger,27276220,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,72896,24512,53713,454,25596,SOLD OUT,503
908,11,39,90,30,70,United States,Bonnet macaque,7494847,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,32476,41967,66571,286,31948,SOLD OUT,331
909,29,43,88,43,91,United States,Saddle-billed stork,28083892,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,43193,63758,49217,753,30085,VERIFYING,472
910,6,62,25,13,99,Dominican Republic,Cape raven,1084819,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,68127,88228,14815,319,97734,VERIFYING,39
911,9,57,45,75,55,Indonesia,Oriental white-backed vulture,29157102,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,95220,94699,93272,931,22107,REPORTING,649
912,39,3,85,83,49,Cuba,Lapwing (unidentified),55047177,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,15075,20158,11130,263,60022,INACTIVE,963
913,49,78,83,70,72,Norway,"Caiman, spectacled",37338232,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,99781,47762,35060,983,70292,REPORTING,89
914,50,90,26,53,19,Russia,Huron,17220936,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,23435,36124,89379,856,66643,REPORTING,583
915,100,87,7,34,32,Serbia,"Cockatoo, red-breasted",79773313,in porttitor pede justo eu massa donec dapibus duis at velit eu,20812,83861,42124,140,33295,AVAILABLE,853
916,27,23,37,16,86,Philippines,"Plover, three-banded",25230182,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,20670,24785,61437,107,31523,VERIFYING,794
917,96,13,11,27,16,Indonesia,"Deer, red",87021764,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,83016,73702,69332,279,1642,SOLD OUT,509
918,8,97,87,87,52,Indonesia,Trumpeter swan,59427369,eu massa donec dapibus duis at velit eu est congue,29271,70014,63777,217,96318,SOLD OUT,948
919,59,15,53,65,7,Botswana,Ostrich,35665536,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,97654,16972,98095,873,50745,ACTIVE,865
920,41,43,95,62,89,United States,Short-nosed bandicoot,59573706,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,74550,76791,31974,337,36720,REPORTING,563
921,1,78,44,92,43,Philippines,Black-winged stilt,6385118,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,74511,48833,71741,389,83008,AVAILABLE,812
922,45,51,69,47,90,Greece,Galapagos penguin,28698556,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,143,68197,55547,796,68277,REPORTING,193
923,9,76,77,2,5,Belarus,"Sloth, hoffman's",5249255,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,50902,51241,42325,925,29356,VERIFYING,45
924,88,24,2,13,26,Nigeria,Black-throated butcher bird,43700417,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,96166,52776,95598,431,67669,AVAILABLE,314
925,53,72,37,87,68,Portugal,"Goose, canada",98758230,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,47094,83356,57856,454,30637,INACTIVE,484
926,6,27,32,9,6,Indonesia,Bobcat,99882086,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,61888,77715,20254,149,95876,SOLD OUT,780
927,13,2,59,50,86,Albania,Beisa oryx,39261335,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,38693,42755,42352,51,48316,VERIFYING,329
928,67,90,90,67,26,Russia,"Spoonbill, white",36323876,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,80782,56480,68259,803,36556,ACTIVE,219
929,21,53,98,37,69,China,Australian sea lion,37604669,vivamus tortor duis mattis egestas metus aenean fermentum donec ut,30479,39256,70997,760,81165,VERIFYING,349
930,35,30,13,30,15,China,Crested porcupine,12816533,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,17061,58785,29333,610,48093,VERIFYING,834
931,47,51,82,27,42,Japan,Margay,50383731,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,4561,63210,9549,735,76794,INACTIVE,290
932,87,50,72,47,58,Indonesia,Black-faced kangaroo,56114112,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,68276,10009,75452,90,79791,AVAILABLE,547
933,55,86,43,56,81,Angola,"Spoonbill, european",73960066,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,17271,19280,18302,854,64105,INACTIVE,323
934,66,95,21,74,50,Armenia,Platypus,68178585,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,4893,98776,49088,930,35263,SOLD OUT,145
935,78,6,69,54,15,Indonesia,"Albatross, galapagos",6075168,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,96465,3300,24913,116,60012,VERIFYING,739
936,30,65,48,73,81,Indonesia,Blue-footed booby,9701942,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,63345,47902,37346,108,23831,SOLD OUT,518
937,1,49,47,1,45,Philippines,"Francolin, swainson's",5458711,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,9645,15582,20526,227,60000,SOLD OUT,292
938,37,48,57,80,90,Russia,Boat-billed heron,97201298,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,78414,99543,70087,378,78076,ACTIVE,930
939,94,14,75,58,77,Thailand,Arctic ground squirrel,63595305,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,64021,5163,380,375,61116,INACTIVE,122
940,43,62,61,23,34,Nigeria,Common goldeneye,6282,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,23360,65596,32416,605,71356,SOLD OUT,718
941,84,31,67,34,68,Kazakhstan,"Tern, white-winged",67816935,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,31841,2349,26755,159,1998,VERIFYING,276
942,10,98,29,44,17,Russia,"Sheep, stone",92029002,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,80312,30449,53747,377,71192,ACTIVE,468
943,7,28,15,72,51,Czech Republic,"Badger, european",87189963,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,78502,52672,9556,784,93088,ACTIVE,230
944,83,95,68,100,32,Brazil,Hanuman langur,61364446,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,54862,48430,5576,812,88558,VERIFYING,188
945,93,88,56,73,84,Canada,Common seal,19962127,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,36200,59262,75634,607,52445,ACTIVE,844
946,69,2,90,63,18,Philippines,Malagasy ground boa,41962886,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,70153,36331,84670,2,43765,AVAILABLE,894
947,81,51,14,20,66,Colombia,Barasingha deer,68696358,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,81691,84295,35731,944,22579,INACTIVE,334
948,52,20,53,88,81,Afghanistan,Wolf spider,47915803,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,97596,45107,29046,550,88018,SOLD OUT,746
949,11,83,46,24,50,China,Chacma baboon,79029252,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,26632,24286,92535,979,24779,ACTIVE,55
950,78,99,94,71,15,China,"Hedgehog, south african",64309603,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,21349,26602,46891,109,22899,REPORTING,784
951,59,8,92,35,15,Mauritius,Pale-throated three-toed sloth,68929463,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,2538,2309,45514,253,8146,SOLD OUT,78
952,97,29,63,87,78,Peru,"Nutcracker, clark's",333758,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,89035,69069,49330,328,95652,INACTIVE,21
953,52,94,75,30,86,Ireland,Hummingbird (unidentified),84270093,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,34372,43555,47336,803,47544,VERIFYING,945
954,4,60,19,73,4,Portugal,"Gull, swallow-tail",39501896,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,39843,79152,22245,611,53583,SOLD OUT,646
955,14,70,92,51,80,Haiti,Clark's nutcracker,38897755,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,67085,98878,26652,27,80957,REPORTING,350
956,3,74,46,92,59,Czech Republic,Tiger cat,31980837,proin leo odio porttitor id consequat in consequat ut nulla sed,93636,63563,21926,272,80537,AVAILABLE,402
957,66,62,56,39,91,China,"Eagle, golden",54773425,mi pede malesuada in imperdiet et commodo vulputate justo in blandit,48959,72292,9342,144,72823,REPORTING,942
958,67,85,59,26,16,China,Two-toed tree sloth,22643067,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,13796,17577,70570,398,35970,SOLD OUT,990
959,47,37,81,55,33,Venezuela,American buffalo,48425913,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,19051,57334,95331,299,30580,REPORTING,404
960,11,77,96,25,72,Colombia,"Gecko, barking",3904281,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,2387,12506,9659,650,27582,SOLD OUT,107
961,77,91,52,68,76,Vietnam,Komodo dragon,20512441,in imperdiet et commodo vulputate justo in blandit ultrices enim,68777,81929,83875,817,75039,ACTIVE,445
962,61,57,6,13,83,Argentina,"Lizard, collared",67317630,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,97383,5822,95708,229,49577,REPORTING,911
963,5,55,59,51,79,France,White-browed owl,45045545,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,28023,29802,7838,249,28944,INACTIVE,193
964,88,57,11,24,3,China,"Kangaroo, brush-tailed rat",83419517,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,11994,78247,46733,865,85113,REPORTING,812
965,61,59,14,52,17,China,Square-lipped rhinoceros,6500106,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,88102,26500,88589,43,57086,REPORTING,71
966,65,39,69,99,92,Togo,African wild cat,29986121,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,83094,24562,2666,725,81244,INACTIVE,447
967,77,40,1,98,43,Indonesia,"Duck, blue",31535934,enim blandit mi in porttitor pede justo eu massa donec dapibus,96586,4222,41971,861,86841,AVAILABLE,264
968,20,20,60,65,13,South Korea,"Peacock, blue",71527544,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,89065,24496,93219,604,89225,REPORTING,908
969,10,68,2,55,34,United States,Madagascar hawk owl,30127765,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,64253,54767,30097,333,66763,REPORTING,110
970,8,60,84,44,16,Portugal,Horned puffin,1769231,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,96087,2128,97803,631,98898,SOLD OUT,926
971,30,97,65,65,15,Tanzania,"Dove, ring",96328523,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,43578,91916,28092,182,31205,INACTIVE,848
972,37,57,54,24,2,China,White-throated kingfisher,78634527,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,25364,33168,75644,764,84780,ACTIVE,378
973,95,85,7,9,53,Czech Republic,Red and blue macaw,37740907,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,6944,9229,30713,754,84114,INACTIVE,819
974,63,67,94,33,16,Thailand,Yellow-crowned night heron,51115974,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,76797,82841,89303,409,48492,ACTIVE,263
975,54,63,40,52,49,Greece,"Cormorant, flightless",78798012,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,11180,22034,73242,967,7331,SOLD OUT,861
976,95,84,71,1,93,France,"Bee-eater, carmine",82146808,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,42257,16848,70053,852,44708,ACTIVE,692
977,93,55,3,57,65,China,Blue-faced booby,49216322,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,90348,4365,52181,938,27711,AVAILABLE,294
978,98,25,41,82,26,Indonesia,"Stilt, black-winged",51030629,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,78863,88330,85898,491,66378,INACTIVE,522
979,35,81,21,78,26,China,"Hare, arctic",56606595,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,96674,75223,62633,569,81884,VERIFYING,111
980,55,43,81,55,1,Finland,"Seal, harbor",48975073,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,75979,53065,72186,770,34982,VERIFYING,660
981,88,70,17,77,56,Indonesia,"Starling, greater blue-eared",36673035,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,84683,57640,79324,13,352,VERIFYING,827
982,95,63,76,76,55,China,Brown lemur,23806926,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,80719,73319,38433,217,43635,ACTIVE,543
983,99,34,100,100,55,China,Violet-crested turaco,7702994,nulla ut erat id mauris vulputate elementum nullam varius nulla,56814,13346,93519,661,79959,INACTIVE,311
984,3,5,85,4,51,Philippines,Numbat,7656726,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,66069,33131,88872,364,53665,ACTIVE,992
985,89,49,39,34,2,Albania,"Lemur, sportive",22054116,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,64788,3817,16964,489,80624,SOLD OUT,446
986,22,61,9,49,8,Indonesia,Bush dog,20592764,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,2115,44974,13986,344,11543,ACTIVE,273
987,3,27,63,64,61,Czech Republic,"Sloth, two-toed tree",84490896,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,44935,67620,74053,796,66693,AVAILABLE,93
988,72,4,45,48,94,Philippines,Sacred ibis,31818932,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,28409,69923,3532,787,64437,SOLD OUT,745
989,72,14,64,7,48,Ethiopia,Little blue penguin,35819784,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,37864,98669,2764,721,4687,VERIFYING,620
990,58,45,53,46,42,Czech Republic,Arctic hare,68464992,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,4818,12962,88300,986,19377,REPORTING,964
991,10,31,77,79,41,Luxembourg,"Anteater, australian spiny",46878495,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,97420,10565,59160,137,43296,INACTIVE,755
992,57,1,5,22,13,Albania,"Hyena, spotted",48663280,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,37195,80853,279,64,92835,INACTIVE,391
